EmployeeCount,EmployeeID,Department,JobRole,Attrition,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,JobInvolvement,JobLevel,JobSatisfaction,Hourlyrate,Salaryhike,OverTime,Workex,YearsSinceLastPromotion,EmpSatisfaction,TrainingTimesLastYear,WorkLifeBalance,Performance_Rating,Income,Income_Mean
1,214,Research & Development,Research Scientist,No,Female,58,Married,Bachelor,Medical,Travel_Rarely,Medium,1,Medium,75,20,Yes,9,0,Medium,3,Good,Outstanding,3346,5072.3
1,215,Sales,Sales Executive,No,Male,40,Married,Master,Marketing,Travel_Rarely,Medium,3,Very High,67,11,No,15,2,High,2,Good,Excellent,10855,5072.3
1,216,Sales,Sales Representative,No,Female,34,Married,Master,Marketing,Travel_Frequently,High,1,High,75,18,No,6,1,High,3,Better,Excellent,2231,5072.3
1,217,Research & Development,Research Scientist,No,Male,22,Married,Below College,Medical,Travel_Rarely,High,1,Very High,80,24,No,2,2,High,6,Better,Outstanding,2323,5072.3
1,218,Research & Development,Research Scientist,No,Male,27,Divorced,Bachelor,Medical,Non-Travel,High,1,Medium,57,18,No,6,2,Very High,1,Bad,Excellent,2024,5072.3
1,221,Research & Development,Research Scientist,No,Male,28,Married,Bachelor,Medical,Travel_Rarely,High,1,Very High,42,11,No,5,0,High,2,Bad,Excellent,2713,5072.3
1,223,Research & Development,Healthcare Representative,No,Male,57,Divorced,College,Life Sciences,Travel_Rarely,Very High,3,Very High,83,16,Yes,12,1,High,2,Bad,Excellent,9439,5072.3
1,224,Research & Development,Research Scientist,No,Male,27,Divorced,Bachelor,Medical,Non-Travel,Medium,1,High,79,15,Yes,1,0,High,2,Good,Excellent,2566,5072.3
1,226,Research & Development,Manager,No,Female,50,Single,Bachelor,Life Sciences,Travel_Rarely,High,5,Medium,53,15,No,21,4,High,5,Better,Excellent,19926,5072.3
1,227,Research & Development,Research Scientist,No,Male,41,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,1,High,56,12,No,13,1,Low,2,Better,Excellent,2451,5072.3
1,228,Sales,Sales Executive,No,Female,30,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,41,12,No,12,7,Medium,2,Better,Excellent,9419,5072.3
1,230,Sales,Sales Executive,No,Female,38,Single,Master,Life Sciences,Travel_Rarely,Medium,2,Very High,59,22,No,12,0,Low,2,Best,Outstanding,8686,5072.3
1,231,Research & Development,Research Scientist,No,Male,32,Single,Doctor,Life Sciences,Travel_Rarely,High,1,High,43,20,No,8,1,High,2,Better,Outstanding,3038,5072.3
1,233,Research & Development,Research Scientist,No,Male,27,Married,Bachelor,Technical Degree,Travel_Rarely,High,1,Medium,51,16,Yes,6,1,High,3,Good,Excellent,3058,5072.3
1,235,Sales,Sales Representative,Yes,Female,19,Single,Below College,Technical Degree,Travel_Frequently,Low,1,Low,100,21,No,1,0,High,5,Best,Outstanding,2325,5072.3
1,238,Research & Development,Laboratory Technician,No,Male,36,Single,College,Medical,Travel_Frequently,High,1,Medium,30,12,No,13,7,Very High,3,Good,Excellent,2088,5072.3
1,239,Research & Development,Laboratory Technician,No,Male,30,Divorced,Bachelor,Medical,Non-Travel,High,2,Low,66,11,No,12,6,High,4,Better,Excellent,3072,5072.3
1,240,Sales,Sales Executive,No,Female,45,Divorced,College,Life Sciences,Travel_Rarely,High,2,Low,30,11,Yes,9,0,High,3,Best,Excellent,5006,5072.3
1,241,Research & Development,Research Scientist,No,Female,56,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,1,Low,67,18,Yes,19,2,High,3,Better,Excellent,4257,5072.3
1,242,Research & Development,Research Scientist,No,Male,33,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,90,14,No,4,0,High,2,Best,Excellent,2500,5072.3
1,243,Research & Development,Laboratory Technician,Yes,Male,19,Single,Bachelor,Life Sciences,Travel_Rarely,Medium,1,Very High,47,22,No,1,1,Medium,3,Good,Outstanding,1102,5072.3
1,244,Sales,Sales Executive,No,Female,46,Divorced,College,Marketing,Travel_Rarely,High,3,Low,92,25,No,24,15,Medium,2,Better,Outstanding,10453,5072.3
1,245,Research & Development,Laboratory Technician,No,Female,38,Single,College,Life Sciences,Travel_Rarely,High,1,Very High,75,12,No,2,2,High,3,Better,Excellent,2288,5072.3
1,246,Research & Development,Research Scientist,No,Female,31,Married,Below College,Medical,Travel_Rarely,High,1,Very High,95,23,Yes,7,0,High,0,Better,Outstanding,3929,6839.266667
1,247,Research & Development,Research Scientist,No,Female,34,Single,College,Medical,Travel_Rarely,High,1,Medium,95,15,No,9,1,Very High,3,Better,Excellent,2311,6839.266667
1,248,Sales,Sales Representative,Yes,Female,41,Single,College,Marketing,Travel_Rarely,High,1,Medium,70,22,Yes,4,0,Medium,5,Good,Outstanding,3140,6839.266667
1,249,Research & Development,Laboratory Technician,No,Male,50,Married,Bachelor,Medical,Travel_Rarely,Medium,1,High,86,15,No,5,0,High,2,Good,Excellent,3690,6839.266667
1,250,Research & Development,Manufacturing Director,No,Female,53,Divorced,College,Medical,Travel_Rarely,Very High,2,Low,57,11,No,5,1,Very High,3,Better,Excellent,4450,6839.266667
1,252,Research & Development,Research Scientist,No,Female,33,Married,Bachelor,Medical,Travel_Rarely,High,1,Medium,72,13,No,8,1,Very High,5,Better,Excellent,2756,6839.266667
1,253,Research & Development,Manager,No,Female,40,Married,Below College,Medical,Travel_Rarely,High,5,High,46,14,No,21,9,Very High,2,Better,Excellent,19033,6839.266667
1,254,Research & Development,Research Director,No,Male,55,Single,Master,Medical,Travel_Rarely,Very High,5,Medium,61,11,No,36,2,High,3,Better,Excellent,18722,6839.266667
1,256,Research & Development,Manufacturing Director,No,Male,34,Married,Below College,Life Sciences,Travel_Frequently,Medium,2,High,45,17,No,10,1,Very High,2,Good,Excellent,9547,6839.266667
1,258,Research & Development,Healthcare Representative,No,Female,51,Single,Bachelor,Medical,Travel_Rarely,High,4,Medium,98,18,No,21,1,Very High,6,Better,Excellent,13734,6839.266667
1,259,Research & Development,Manager,No,Male,52,Married,Master,Life Sciences,Travel_Rarely,Medium,5,High,65,14,No,34,11,High,5,Better,Excellent,19999,6839.266667
1,260,Research & Development,Research Scientist,No,Female,27,Single,Bachelor,Medical,Travel_Rarely,High,1,Medium,99,16,No,7,0,Very High,2,Good,Excellent,2279,6839.266667
1,261,Research & Development,Manufacturing Director,Yes,Male,35,Married,College,Life Sciences,Travel_Rarely,Medium,2,High,50,13,Yes,8,0,Medium,1,Better,Excellent,5916,6839.266667
1,262,Research & Development,Research Scientist,No,Male,43,Divorced,Bachelor,Medical,Non-Travel,Very High,1,Very High,37,14,No,7,2,Very High,3,Best,Excellent,2089,6839.266667
1,264,Research & Development,Manager,No,Male,45,Married,College,Medical,Non-Travel,Medium,4,Very High,65,23,No,22,11,Low,1,Better,Outstanding,16792,6839.266667
1,267,Research & Development,Research Scientist,No,Male,37,Married,Bachelor,Life Sciences,Travel_Rarely,Very High,1,Low,65,12,Yes,8,1,Medium,3,Good,Excellent,3564,6839.266667
1,269,Research & Development,Laboratory Technician,No,Female,35,Single,Bachelor,Medical,Travel_Frequently,High,2,Medium,37,11,No,10,1,Medium,5,Better,Excellent,4425,6839.266667
1,270,Research & Development,Manufacturing Director,No,Female,42,Divorced,College,Medical,Non-Travel,High,2,High,36,16,No,11,0,High,5,Better,Excellent,5265,6839.266667
1,271,Research & Development,Manufacturing Director,No,Male,38,Married,Master,Life Sciences,Travel_Rarely,High,2,High,88,14,No,14,0,Very High,3,Better,Excellent,6553,6839.266667
1,273,Research & Development,Manufacturing Director,No,Male,38,Married,Bachelor,Technical Degree,Travel_Rarely,High,2,Very High,54,18,No,9,1,Very High,3,Bad,Excellent,6261,6839.266667
1,274,Research & Development,Manufacturing Director,No,Male,27,Married,Below College,Technical Degree,Travel_Frequently,Medium,2,Low,60,19,No,6,2,High,1,Better,Excellent,4298,6839.266667
1,275,Research & Development,Manufacturing Director,No,Male,49,Divorced,Master,Life Sciences,Non-Travel,High,2,Very High,92,15,Yes,7,1,Very High,0,Better,Excellent,6804,6839.266667
1,277,Research & Development,Research Scientist,No,Male,34,Divorced,Master,Medical,Travel_Frequently,High,1,High,43,17,Yes,5,2,Very High,4,Best,Excellent,3815,6839.266667
1,281,Research & Development,Laboratory Technician,No,Male,40,Married,College,Medical,Travel_Rarely,High,2,Very High,99,15,Yes,15,3,High,2,Best,Excellent,2741,6839.266667
1,282,Research & Development,Healthcare Representative,Yes,Male,38,Married,Below College,Medical,Travel_Rarely,High,2,Low,70,19,Yes,17,0,Medium,2,Better,Excellent,6673,6839.266667
1,283,Sales,Sales Executive,Yes,Female,29,Married,Bachelor,Marketing,Travel_Rarely,High,3,Very High,35,22,No,10,1,Medium,3,Good,Outstanding,7639,6839.266667
1,284,Research & Development,Research Scientist,No,Male,22,Divorced,Bachelor,Life Sciences,Travel_Rarely,Very High,1,Medium,60,16,Yes,4,2,Very High,2,Good,Excellent,2328,6839.266667
1,286,Research & Development,Laboratory Technician,No,Female,36,Single,Below College,Medical,Travel_Frequently,High,1,Very High,73,13,No,8,1,Medium,2,Better,Excellent,2153,6839.266667
1,287,Research & Development,Healthcare Representative,No,Male,40,Married,Doctor,Life Sciences,Non-Travel,Medium,2,Very High,63,14,No,5,0,Very High,5,Bad,Excellent,4876,6839.266667
1,288,Research & Development,Healthcare Representative,No,Male,46,Divorced,Master,Medical,Travel_Rarely,High,3,Low,97,16,No,17,0,Very High,3,Better,Excellent,9396,6839.266667
1,291,Sales,Sales Executive,Yes,Male,32,Married,Master,Medical,Travel_Rarely,Low,3,Very High,32,11,No,14,9,Very High,2,Good,Excellent,10400,7768.566667
1,292,Research & Development,Manufacturing Director,No,Male,30,Single,Below College,Life Sciences,Non-Travel,Medium,3,High,88,22,No,12,5,High,2,Better,Outstanding,8474,7768.566667
1,293,Sales,Sales Executive,No,Female,27,Single,Bachelor,Life Sciences,Travel_Frequently,High,2,High,90,14,No,7,0,Very High,2,Better,Excellent,9981,7768.566667
1,296,Research & Development,Research Director,No,Male,51,Married,Master,Life Sciences,Travel_Rarely,Medium,3,Medium,81,16,No,16,4,Medium,5,Bad,Excellent,12490,7768.566667
1,297,Research & Development,Research Scientist,Yes,Female,30,Single,Bachelor,Technical Degree,Travel_Rarely,High,1,Low,88,11,Yes,8,0,Very High,5,Better,Excellent,2657,7768.566667
1,298,Sales,Manager,No,Female,41,Single,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,75,18,Yes,16,0,Very High,3,Better,Excellent,13591,7768.566667
1,299,Sales,Sales Executive,Yes,Female,30,Single,Master,Marketing,Travel_Frequently,Medium,2,Low,52,15,No,9,0,High,5,Good,Excellent,6696,7768.566667
1,300,Research & Development,Research Scientist,Yes,Male,29,Single,Bachelor,Technical Degree,Travel_Rarely,High,1,High,85,14,No,7,1,High,1,Good,Excellent,2058,7768.566667
1,302,Sales,Sales Executive,No,Female,45,Single,Bachelor,Medical,Non-Travel,Medium,3,Very High,57,12,No,23,12,Very High,2,Better,Excellent,8865,7768.566667
1,303,Sales,Sales Executive,No,Female,54,Married,Bachelor,Marketing,Travel_Rarely,High,2,Low,52,14,No,16,0,Very High,4,Better,Excellent,5940,7768.566667
1,304,Research & Development,Laboratory Technician,No,Male,36,Single,College,Life Sciences,Travel_Rarely,High,2,Medium,62,16,No,16,3,Very High,3,Best,Excellent,5914,7768.566667
1,305,Research & Development,Research Scientist,No,Female,33,Married,Master,Medical,Travel_Rarely,Medium,1,Medium,47,21,No,7,1,High,3,Better,Outstanding,2622,7768.566667
1,306,Research & Development,Research Director,No,Male,37,Divorced,Bachelor,Other,Travel_Frequently,High,3,Very High,47,14,Yes,10,0,Medium,1,Better,Excellent,12185,7768.566667
1,307,Sales,Sales Executive,No,Male,38,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,3,High,76,12,No,17,5,Low,6,Good,Excellent,10609,7768.566667
1,308,Research & Development,Manufacturing Director,No,Male,31,Married,Master,Medical,Non-Travel,Low,2,High,90,12,No,6,1,High,2,Better,Excellent,4345,7768.566667
1,309,Research & Development,Research Scientist,No,Male,59,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,1,Very High,70,17,No,7,0,High,6,Better,Excellent,2177,7768.566667
1,311,Sales,Sales Representative,No,Male,37,Divorced,Master,Marketing,Travel_Frequently,High,1,Very High,41,17,No,13,5,Low,2,Better,Excellent,2793,7768.566667
1,312,Sales,Sales Executive,No,Female,29,Married,Below College,Medical,Travel_Frequently,High,3,Very High,42,14,No,11,4,Medium,5,Better,Excellent,7918,7768.566667
1,314,Sales,Sales Executive,No,Female,35,Single,Bachelor,Marketing,Travel_Frequently,High,3,High,92,14,No,10,0,High,3,Best,Excellent,8789,7768.566667
1,315,Research & Development,Research Scientist,Yes,Male,29,Single,Below College,Medical,Travel_Rarely,Medium,1,Very High,86,13,Yes,4,0,High,3,Good,Excellent,2389,7768.566667
1,316,Research & Development,Laboratory Technician,No,Female,52,Single,Bachelor,Life Sciences,Travel_Rarely,Medium,1,Very High,89,15,No,6,2,High,3,Good,Excellent,3212,7768.566667
1,319,Research & Development,Manager,No,Male,42,Married,College,Technical Degree,Travel_Rarely,High,5,Very High,58,11,No,22,11,High,3,Better,Excellent,19232,7768.566667
1,321,Human Resources,Human Resources,No,Male,59,Married,College,Medical,Travel_Rarely,High,1,High,52,17,No,7,2,Medium,2,Good,Excellent,2267,7768.566667
1,323,Sales,Manager,No,Female,50,Divorced,Master,Medical,Travel_Rarely,High,5,Very High,68,11,No,32,0,Very High,3,Good,Excellent,19517,7768.566667
1,325,Research & Development,Laboratory Technician,Yes,Male,33,Married,Bachelor,Medical,Travel_Rarely,High,1,Very High,58,13,Yes,8,0,High,2,Bad,Excellent,2436,7768.566667
1,327,Sales,Manager,No,Female,43,Married,Bachelor,Marketing,Travel_Rarely,High,4,Very High,80,22,Yes,22,1,Very High,3,Better,Outstanding,16064,7768.566667
1,328,Research & Development,Laboratory Technician,Yes,Female,33,Married,College,Life Sciences,Travel_Rarely,High,1,Low,39,20,No,13,1,Low,3,Best,Outstanding,2707,7768.566667
1,329,Sales,Manager,No,Male,52,Single,Master,Life Sciences,Non-Travel,Medium,5,High,79,18,Yes,33,15,Low,2,Best,Excellent,19068,7768.566667
1,330,Sales,Sales Representative,No,Female,32,Married,College,Life Sciences,Travel_Rarely,High,1,Medium,56,11,No,6,1,High,5,Better,Excellent,3931,7768.566667
1,331,Research & Development,Laboratory Technician,Yes,Male,32,Single,Bachelor,Life Sciences,Travel_Rarely,Medium,1,High,62,14,Yes,4,1,Very High,2,Bad,Excellent,3730,7768.566667
1,332,Research & Development,Laboratory Technician,No,Female,39,Divorced,Master,Medical,Travel_Rarely,High,1,High,96,14,No,7,1,High,1,Better,Excellent,2232,6620.866667
1,333,Sales,Sales Executive,No,Male,32,Married,Master,Marketing,Non-Travel,High,2,Very High,100,18,No,4,2,High,2,Better,Excellent,4465,6620.866667
1,334,Research & Development,Research Scientist,No,Male,41,Divorced,College,Life Sciences,Travel_Rarely,High,2,Low,36,16,No,17,0,High,2,Good,Excellent,3072,6620.866667
1,335,Research & Development,Research Scientist,No,Male,40,Divorced,College,Technical Degree,Travel_Rarely,High,2,Very High,62,17,No,9,4,Low,3,Better,Excellent,3319,6620.866667
1,336,Research & Development,Manager,No,Male,45,Married,Bachelor,Other,Travel_Rarely,Very High,5,Very High,70,11,No,25,1,High,2,Better,Excellent,19202,6620.866667
1,337,Research & Development,Research Director,No,Male,31,Divorced,Master,Medical,Travel_Frequently,High,3,High,73,12,No,9,2,Medium,3,Better,Excellent,13675,6620.866667
1,338,Research & Development,Research Scientist,No,Female,33,Married,Master,Life Sciences,Travel_Rarely,Medium,1,Very High,63,13,No,2,0,High,2,Good,Excellent,2911,6620.866667
1,339,Research & Development,Manufacturing Director,No,Male,34,Married,Master,Life Sciences,Travel_Rarely,Medium,2,Low,84,13,No,13,5,Very High,3,Better,Excellent,5957,6620.866667
1,340,Research & Development,Research Scientist,No,Female,37,Married,College,Medical,Travel_Rarely,Medium,1,Low,83,14,No,17,0,High,2,Good,Excellent,3920,6620.866667
1,341,Research & Development,Manufacturing Director,No,Male,45,Married,Master,Life Sciences,Travel_Frequently,Very High,2,High,77,17,No,9,0,Low,1,Better,Excellent,6434,6620.866667
1,342,Research & Development,Manufacturing Director,Yes,Male,37,Divorced,Bachelor,Medical,Travel_Frequently,High,3,High,61,11,No,17,0,Low,5,Better,Excellent,10048,6620.866667
1,343,Research & Development,Healthcare Representative,No,Female,39,Single,Master,Technical Degree,Travel_Frequently,High,3,High,64,25,No,20,11,High,1,Better,Outstanding,10938,6620.866667
1,346,Research & Development,Research Scientist,No,Male,29,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,60,19,No,6,1,High,1,Better,Excellent,2340,6620.866667
1,347,Research & Development,Research Scientist,No,Female,42,Single,College,Life Sciences,Travel_Rarely,Very High,2,Low,82,13,Yes,10,0,Very High,1,Better,Excellent,6545,6620.866667
1,349,Sales,Sales Executive,No,Male,29,Divorced,College,Marketing,Travel_Rarely,High,2,Very High,45,14,No,10,0,Very High,2,Better,Excellent,6931,6620.866667
1,350,Research & Development,Manufacturing Director,No,Female,25,Married,Bachelor,Life Sciences,Travel_Rarely,High,2,High,62,12,No,5,1,Low,3,Better,Excellent,4898,6620.866667
1,351,Research & Development,Laboratory Technician,No,Female,42,Divorced,Bachelor,Medical,Travel_Rarely,Medium,1,Low,56,11,Yes,10,7,Very High,4,Better,Excellent,2593,6620.866667
1,352,Research & Development,Research Director,No,Male,40,Divorced,College,Medical,Travel_Rarely,High,5,High,49,19,No,22,3,Low,5,Better,Excellent,19436,6620.866667
1,353,Research & Development,Research Scientist,No,Male,51,Married,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,96,11,No,1,0,High,0,Good,Excellent,2723,6620.866667
1,355,Research & Development,Laboratory Technician,Yes,Male,31,Single,College,Medical,Travel_Frequently,Medium,1,Medium,71,11,No,6,1,High,2,Best,Excellent,3479,6620.866667
1,359,Research & Development,Laboratory Technician,No,Male,32,Married,Bachelor,Life Sciences,Travel_Frequently,Very High,1,Medium,100,20,No,5,0,Medium,3,Bad,Outstanding,2794,6620.866667
1,361,Sales,Sales Executive,No,Male,38,Married,College,Life Sciences,Non-Travel,Medium,2,Very High,39,18,No,13,7,Very High,0,Better,Excellent,5249,6620.866667
1,362,Research & Development,Laboratory Technician,No,Male,32,Single,Below College,Technical Degree,Travel_Rarely,Medium,2,Low,84,13,No,9,0,Very High,5,Better,Excellent,2176,6620.866667
1,363,Sales,Manager,No,Female,46,Married,Bachelor,Technical Degree,Travel_Rarely,Low,4,Medium,75,12,Yes,28,7,High,2,Good,Excellent,16872,6620.866667
1,364,Research & Development,Laboratory Technician,Yes,Male,28,Single,Master,Life Sciences,Travel_Rarely,High,1,High,79,11,No,5,0,Low,5,Bad,Excellent,3485,6620.866667
1,366,Sales,Sales Executive,No,Male,29,Married,Bachelor,Medical,Travel_Rarely,Medium,2,Medium,78,19,No,10,0,Low,2,Better,Excellent,6644,6620.866667
